Frame,Time_min,model_choice,used_thresh,review_mode,filename,Area_um2,Area_px,Perimeter_px,Solidity,Circularity,A0_um2,A_over_A0,EffectiveRadius_um,Series
0,0,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t001.png,204304.54783999998,48710.0,862.4650719165802,0.979548333903111,0.8228960193349926,204304.54783999998,1.0,255.0140336722299,Position(10)
1,60,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t002.png,220708.47078399998,52621.0,895.9209126234055,0.9766241961377493,0.8238148439458117,204304.54783999998,1.0802915212482036,265.0541231806318,Position(10)
2,120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t005.png,285447.55302399996,68056.0,1007.5188952684402,0.9818152965022758,0.8424999510279524,204304.54783999998,1.3971669061794292,301.43121622438343,Position(10)
3,180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t008.png,327071.82592,77980.0,1091.4011437892914,0.9717133956386292,0.8226673960628774,204304.54783999998,1.600903305276124,322.66111585147627,Position(10)
4,240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t011.png,354978.627584,84633.5,1131.7859206199646,0.9785690334963636,0.8302781163608575,204304.54783999998,1.7374974337918294,336.1446214710883,Position(10)
5,300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t014.png,394335.87916799996,94017.0,1190.7392377853394,0.9793998614503956,0.8332645835114536,204304.54783999998,1.930137548757955,354.2894421460384,Position(10)
6,360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t017.png,412432.203776,98331.5,1208.1534489393234,0.9825142508855282,0.8465611460885949,204304.54783999998,2.0187127899815236,362.32754220797034,Position(10)
7,420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t020.png,432388.702208,103089.5,1237.1240129470825,0.986337216255651,0.846443206507085,204304.54783999998,2.1163929377951143,370.99002491574544,Position(10)
8,480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t023.png,445760.14336,106277.5,1258.5798584222794,0.9842742103532746,0.8431204810372731,204304.54783999998,2.181841510983371,376.6827053345983,Position(10)
9,540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t026.png,459901.239296,109649.0,1268.1950806379318,0.9894422436585784,0.8567269148222668,204304.54783999998,2.2510572777663724,382.61091350887267,Position(10)
10,600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t029.png,476615.540736,113634.0,1290.136204123497,0.9879713956571826,0.8579204756479608,204304.54783999998,2.3328679942516937,389.5015257031762,Position(10)
11,660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t032.png,491251.56454399996,117123.5,1315.6925547122955,0.9869805382220218,0.8502469285521375,204304.54783999998,2.4045062615479367,395.4367580253633,Position(10)
12,720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t035.png,509528.24422399997,121481.0,1336.9646334648132,0.9882248624200246,0.8540403387102051,204304.54783999998,2.493964278382262,402.7255609299814,Position(10)
13,780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t038.png,524105.547776,124956.5,1355.0651396512985,0.9853214843318772,0.8551619534734729,204304.54783999998,2.565315130363375,408.4458070061092,Position(10)
14,840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t041.png,538122.9117439999,128298.5,1377.408282995224,0.9831754716691955,0.849779132798716,204304.54783999998,2.633925272018066,413.87177095100685,Position(10)
15,900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t044.png,548575.117312,130790.5,1386.236711382866,0.985305971779631,0.8552858205787486,204304.54783999998,2.685085198111271,417.87185015844557,Position(10)
16,960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t047.png,558788.247552,133225.5,1406.2367125749588,0.9842563896081828,0.8466040839463534,204304.54783999998,2.7350749332785877,421.7437889040181,Position(10)
17,1020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t050.png,572988.0637439999,136611.0,1414.2783424854279,0.9868348340538959,0.8582735972534867,204304.54783999998,2.804578115376719,427.0688063474353,Position(10)
18,1080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t053.png,583343.8003199999,139080.0,1434.4793509244919,0.9861346965834843,0.849348538781792,204304.54783999998,2.8552658591664954,430.91077810363373,Position(10)
19,1140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t056.png,593816.9774079999,141577.0,1445.3910363912582,0.9846163475648346,0.8515925535471908,204304.54783999998,2.9065284335865322,434.7617905160745,Position(10)
20,1200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t059.png,603256.25856,143827.5,1457.8346891403198,0.9854607244286551,0.8504234665390867,204304.54783999998,2.9527304454937386,438.2036410185258,Position(10)
21,1260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t062.png,614182.42048,146432.5,1469.9179533720016,0.9850128312497267,0.8516500031405703,204304.54783999998,3.0062102237733526,442.1541997528395,Position(10)
22,1320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t065.png,624143.8924799999,148807.5,1473.7758153676987,0.987225756801762,0.8609379137086556,204304.54783999998,3.054968179018682,445.7254439423633,Position(10)
23,1380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t068.png,636672.278528,151794.5,1494.6042416095734,0.9862068965517241,0.8539127125684874,204304.54783999998,3.116290289468282,450.17672142684404,Position(10)
24,1440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t071.png,645167.8412799999,153820.0,1503.5331733226776,0.9865885024148392,0.8550601010233624,204304.54783999998,3.157873126668035,453.1702793953711,Position(10)
25,1500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t074.png,656742.0231679999,156579.5,1526.6042422056198,0.984628106449341,0.8442903708460107,204304.54783999998,3.2145247382467663,457.2171023121494,Position(10)
26,1560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t077.png,667907.2604159999,159241.5,1527.716941833496,0.986907668852337,0.8573937911187945,204304.54783999998,3.2691747074522683,461.08728462661423,Position(10)
27,1620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t080.png,679059.914752,161900.5,1561.3737956285477,0.9832501814361239,0.8345344730485502,204304.54783999998,3.3237630876616713,464.9209440073481,Position(10)
28,1680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t083.png,687941.353472,164018.0,1561.2732882499695,0.9842713890505824,0.8455582222980295,204304.54783999998,3.3672346540751388,467.95142261221434,Position(10)
29,1740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t086.png,698565.525504,166551.0,1589.758570432663,0.9824974339008247,0.8281228321404153,204304.54783999998,3.4192362964483682,471.5509653421337,Position(10)
30,1800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t089.png,712813.576192,169948.0,1607.9007054567337,0.9815867295074392,0.8260521588629184,204304.54783999998,3.488975569698214,476.3356047031718,Position(10)
31,1860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t092.png,727801.921536,173521.5,1614.0012098550797,0.9840557354550765,0.837057795675147,204304.54783999998,3.5623383288852395,481.317511429273,Position(10)
32,1920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t095.png,739948.62592,176417.5,1623.1727812290192,0.9830792292175153,0.8414378127018401,204304.54783999998,3.6217922397864917,485.3173836763397,Position(10)
33,1980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t098.png,751696.871424,179218.5,1643.3149203062057,0.9829617441382147,0.8339713001737526,204304.54783999998,3.679295832477931,489.15493004536404,Position(10)
34,2040,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t101.png,764476.915712,182265.5,1711.3981801271439,0.9796718579932544,0.782009814529045,204304.54783999998,3.741849722849518,493.2956112012574,Position(10)
35,2100,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t104.png,781881.18016,186415.0,1743.4986842870712,0.980468472638242,0.7706327673062378,204304.54783999998,3.827037569287621,498.8792533930205,Position(10)
36,2160,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t107.png,797442.048,190125.0,1710.7291325330734,0.9799601057661085,0.8163691576070742,204304.54783999998,3.903202627797167,503.8191019969856,Position(10)
37,2220,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t110.png,814219.264,194125.0,1720.0428395271301,0.980691801340763,0.8245420439796206,204304.54783999998,3.985321289262985,509.09138791821044,Position(10)
38,2280,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t113.png,830690.2958079999,198052.0,1738.469245672226,0.9802952982928531,0.8234838229231957,204304.54783999998,4.065941285157052,514.214870956319,Position(10)
39,2340,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t116.png,844739.1170559999,201401.5,1740.084470152855,0.9805903947650301,0.8358568437307481,204304.54783999998,4.134705399301992,518.5448989288113,Position(10)
40,2400,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t119.png,858924.2531839999,204783.5,1759.5991908311844,0.9794879276038877,0.8311459982182684,204304.54783999998,4.20413672757134,522.8805611910777,Position(10)
41,2460,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t122.png,872058.71616,207915.0,1798.3271116018295,0.9778000380933569,0.8079012927920648,204304.54783999998,4.268425374666393,526.8632751354684,Position(10)
42,2520,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t125.png,888674.451456,211876.5,1833.197170138359,0.9782693009146609,0.7922719822295143,204304.54783999998,4.349753644015602,531.8588755463257,Position(10)
43,2580,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t128.png,903723.614208,215464.5,1832.8540260791779,0.9766450454860686,0.8059903354094959,204304.54783999998,4.423414083350441,536.3433236091901,Position(10)
44,2640,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t131.png,921855.5904,219787.5,1826.5108753442764,0.9787800180358713,0.8278817867534052,204304.54783999998,4.5121638267296245,541.6970999166556,Position(10)
45,2700,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t134.png,933924.70016,222665.0,1834.9545303583145,0.9792164157772295,0.8310194852820539,204304.54783999998,4.571237938821597,545.231570080237,Position(10)
46,2760,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t137.png,955194.015744,227736.0,1852.126099705696,0.9797688420808085,0.8342581323730495,204304.54783999998,4.6753438718948885,551.4052034891497,Position(10)
47,2820,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t140.png,969674.850304,231188.5,1856.854023694992,0.9823053030978998,0.8425982737543136,204304.54783999998,4.746222541572573,555.5691597232071,Position(10)
48,2880,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t143.png,981947.383808,234114.5,1876.7118901014328,0.979126368904103,0.8353009315705372,204304.54783999998,4.806292342434819,559.0738412574814,Position(10)
49,2940,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t146.png,995081.8467839999,237246.0,1927.9250886440277,0.9805599928910785,0.8020998829738853,204304.54783999998,4.870580989529871,562.8004880891374,Position(10)
50,3000,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t149.png,1008019.177472,240330.5,1918.7951461076736,0.9793738182173828,0.820278883568619,204304.54783999998,4.9339047423527,566.4472346584372,Position(10)
51,3060,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t152.png,1026637.692928,244769.5,1932.3098660707474,0.9799991992472925,0.8237845111819095,204304.54783999998,5.025035926914391,571.6545523197564,Position(10)
52,3120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t155.png,1040153.837568,247992.0,1954.1260986328125,0.9785964579979165,0.8160980967097752,204304.54783999998,5.0911927735577915,575.4052916422503,Position(10)
53,3180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t158.png,1058329.853952,252325.5,2011.2804297208786,0.9738067441748275,0.7838369836658242,204304.54783999998,5.180158078423322,580.4109366271184,Position(10)
54,3240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t161.png,1076612.825088,256684.5,2001.4225633144379,0.9770733610574498,0.805252209843293,204304.54783999998,5.269646889755697,585.402857712337,Position(10)
55,3300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t164.png,1096233.7792,261362.5,2021.4225622415543,0.977185757362192,0.8037831951114596,204304.54783999998,5.365684664339971,590.7131702340644,Position(10)
56,3360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t167.png,1117276.602368,266379.5,2026.8784084320068,0.9786114330743952,0.814807974466592,204304.54783999998,5.468681995483474,596.3557563531775,Position(10)
57,3420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t170.png,1137803.526144,271273.5,2052.5352615118027,0.9773543642973206,0.8091629352451436,204304.54783999998,5.569154177786903,601.8090319249225,Position(10)
58,3480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t173.png,1153530.0689919998,275023.0,2064.9200389385223,0.9796708581199017,0.8105361727147888,204304.54783999998,5.646130158078423,605.9538142221927,Position(10)
59,3540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t176.png,1172098.2528,279450.0,2076.2926214933395,0.9807947438246257,0.8145858405638621,204304.54783999998,5.737014986655717,610.811314110166,Position(10)
60,3600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t179.png,1186346.3034879998,282847.0,2088.4347591400146,0.9782489900946267,0.8149287040522674,204304.54783999998,5.8067542599055635,614.512617313775,Position(10)
61,3660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t182.png,1204996.276224,287293.5,2098.3342514038086,0.979275565107278,0.8199480261951446,204304.54783999998,5.898039416957504,619.3240085260323,Position(10)
62,3720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t185.png,1222897.565696,291561.5,2108.819531559944,0.9807408329324862,0.8238747811851349,204304.54783999998,5.985660028741531,623.9073528586823,Position(10)
63,3780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t188.png,1241815.973888,296072.0,2130.719028353691,0.9800512084634647,0.8195110856697445,204304.54783999998,6.078259084376925,628.7148012489466,Position(10)
64,3840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t191.png,1258901.471232,300145.5,2172.8195346593857,0.979868565384314,0.798903614860037,204304.54783999998,6.161886676247178,633.0251053666549,Position(10)
65,3900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t194.png,1278706.97472,304867.5,2149.162680029869,0.9813321015749983,0.8294351049940132,204304.54783999998,6.258827756107576,637.9851656469314,Position(10)
66,3960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t197.png,1293605.142528,308419.5,2191.1626782417297,0.9791079696698894,0.8072395817645117,204304.54783999998,6.331749127489223,641.6909736663389,Position(10)
67,4020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t200.png,1309736.435712,312265.5,2192.8195322752,0.9806055429333175,0.8160712665460702,204304.54783999998,6.410706220488606,645.679530248753,Position(10)
68,4080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t203.png,1324758.335488,315847.0,2204.861163377762,0.9805608979582967,0.8164397190137841,204304.54783999998,6.484233216998563,649.3717540748237,Position(10)
69,4140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t206.png,1346719.711232,321083.0,2229.0621742010117,0.980032048836322,0.8120500766356658,204304.54783999998,6.59172654485732,654.7321574535082,Position(10)
70,4200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t209.png,1369568.182272,326530.5,2229.245938539505,0.9809623949469384,0.8256911870501401,204304.54783999998,6.70356189694108,660.2628962920311,Position(10)
71,4260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t212.png,1391959.4741759999,331869.0,2246.518016934395,0.9802658396101019,0.8263361241493034,204304.54783999998,6.813159515499898,665.6383866615654,Position(10)
72,4320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t215.png,1412849.2052479999,336849.5,2261.103805422783,0.9808403180274263,0.8279512559064897,204304.54783999998,6.915407513857524,670.6145463061101,Position(10)
73,4380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t218.png,1430821.797888,341134.5,2282.902794957161,0.9795579943920162,0.8225468955588845,204304.54783999998,7.003377129952782,674.8664487400571,Position(10)
74,4440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t221.png,1449203.3351679998,345517.0,2383.086559653282,0.9773647243853937,0.7645390096871604,204304.54783999998,7.093348388421268,679.1875651648047,Position(10)
75,4500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t224.png,1469338.09152,350317.5,2322.7017843723297,0.978718203025689,0.8159899122445715,204304.54783999998,7.1919010470129345,683.8894944925236,Position(10)
76,4560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t227.png,1492215.922688,355772.0,2336.2581321001053,0.9806500694612891,0.8191057545692798,204304.54783999998,7.30388010675426,689.1930647594021,Position(10)
77,4620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t230.png,1511237.091328,360307.0,2346.3413907289505,0.9799179202101764,0.8224323029519367,204304.54783999998,7.396982139191132,693.5717025206108,Position(10)
78,4680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t233.png,1530597.998592,364923.0,2375.512964606285,0.9804842464732063,0.8126364356181535,204304.54783999998,7.491747074522686,698.0003400607749,Position(10)
79,4740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t236.png,1546326.638592,368673.0,2381.228694319725,0.9813432637177187,0.817050654939812,204304.54783999998,7.568733319646889,701.5775483388726,Position(10)
80,4800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t239.png,1565001.777152,373125.5,2392.240886449814,0.9806330971932578,0.8193226800863477,204304.54783999998,7.660141654691029,705.8013442624513,Position(10)
81,4860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t242.png,1585943.9370239999,378118.5,2414.584032535553,0.9806816973444304,0.8149916171635551,204304.54783999998,7.762646273865736,710.5080112764263,Position(10)
82,4920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t245.png,1609117.4666239999,383643.5,2408.3830205202103,0.9820154887955164,0.8311637523144915,204304.54783999998,7.876072675015397,715.6800944957425,Position(10)
83,4980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(10)_t248.png,1626727.2519679999,387842.0,2444.968806743622,0.9794756660243605,0.8153011526384749,204304.54783999998,7.962266475056456,719.585551846342,Position(10)
0,0,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t001.png,204816.252928,48832.0,876.2396758794785,0.971413793789413,0.799224057104346,204816.252928,1.0,255.33319047492077,Position(11)
1,60,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t002.png,238175.64979199998,56785.5,939.109731554985,0.9764844462022596,0.8091231671087674,204816.252928,1.162874754259502,275.3428117402775,Position(11)
2,120,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t005.png,302191.214592,72048.0,1051.1757494211197,0.9795119298484127,0.819372015755681,204816.252928,1.4754259501965925,310.1458545950937,Position(11)
3,180,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t008.png,342989.2096,81775.0,1128.2295724153519,0.9717939119532731,0.8073009412855818,204816.252928,1.6746191022280472,330.41921292510267,Position(11)
4,240,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t011.png,378898.743296,90336.5,1182.413335800171,0.972981851472885,0.8119597211599162,204816.252928,1.8499447083879423,347.28549617530973,Position(11)
5,300,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t014.png,406899.9168,97012.5,1211.3838976621628,0.9790687934279645,0.8307569198751114,204816.252928,1.9866583387942334,359.8892415796864,Position(11)
6,360,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t017.png,431044.427776,102769.0,1252.253956437111,0.9793213200049553,0.823544686832965,204816.252928,2.1045421035386633,370.41288145194915,Position(11)
7,420,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t020.png,448559.84128,106945.0,1271.0823829174042,0.9804272093876054,0.8318077260115696,204816.252928,2.1900597968545217,377.86377442731396,Position(11)
8,480,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t023.png,465989.27155199996,111100.5,1295.4671593904495,0.9808856183038966,0.8319037110147852,204816.252928,2.2751576834862384,385.13503085357564,Position(11)
9,540,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t026.png,483332.71859199996,115235.5,1316.981877565384,0.9828019991130216,0.8349040290120773,204816.252928,2.359835763433814,392.23664112869625,Position(11)
10,600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t029.png,500552.43366399995,119341.0,1339.3666552305222,0.9819435473585907,0.8359890163719925,204816.252928,2.4439097313237217,399.162608705534,Position(11)
11,660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t032.png,518636.17536,123652.5,1408.8641300201416,0.9609339482979029,0.7828427633330349,204816.252928,2.532202244429882,406.30902272733016,Position(11)
12,720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t035.png,539584.6266879999,128647.0,1485.391039133072,0.9498028734698699,0.7327029293144227,204816.252928,2.634481487549148,414.433494191264,Position(11)
13,780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t038.png,556223.4306559999,132614.0,1471.2489017248154,0.9585919005367114,0.7698869097755792,204816.252928,2.715719200524246,420.7747816883385,Position(11)
14,840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t041.png,569913.638912,135878.0,1471.7341834306717,0.9651797130274187,0.7883158442287549,204816.252928,2.782560615989515,425.9215250919689,Position(11)
15,900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t044.png,583081.65632,139017.5,1485.2905341386795,0.9679603673608645,0.7918747801551274,204816.252928,2.84685247378768,430.81394552529906,Position(11)
16,960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t047.png,595740.0657919999,142035.5,1494.8052517175674,0.9738063569548048,0.7987990477422355,204816.252928,2.90865620904325,435.46521392342635,Position(11)
17,1020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t050.png,608518.012928,145082.0,1504.361601471901,0.97620417377379,0.8055990003327723,204816.252928,2.9710435779816513,440.110553652032,Position(11)
18,1080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t053.png,620616.482816,147966.5,1519.97682595253,0.9747046404468847,0.8048210595568444,204816.252928,3.0301134501965925,444.46412904636685,Position(11)
19,1140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t056.png,631915.937792,150660.5,1532.7463771104813,0.9718088640336449,0.8058768345380303,204816.252928,3.0852821920052427,448.49201802963546,Position(11)
20,1200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t059.png,644190.568448,153587.0,1536.5037379264832,0.9739620655323952,0.8175175398420952,204816.252928,3.1452121559633026,452.82692778075193,Position(11)
21,1260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t062.png,657050.304512,156653.0,1543.1900298595428,0.9763079252996956,0.8266273355251896,204816.252928,3.207998853211009,457.3244008865476,Position(11)
22,1320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t065.png,665111.7568,158575.0,1550.1605896949768,0.9781063318622417,0.8292609238018085,204816.252928,3.2473582896461335,460.1213400903169,Position(11)
23,1380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t068.png,673309.523968,160529.5,1578.2610988616943,0.9739390262399514,0.8098545243926565,204816.252928,3.287383273263434,462.9482454235207,Position(11)
24,1440,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t071.png,686769.0455039999,163738.5,1585.917953133583,0.9774674204390107,0.818086527340912,204816.252928,3.3530983781127124,467.5525389824429,Position(11)
25,1500,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t074.png,700392.1448959999,166986.5,1597.859075307846,0.9783744195925064,0.8218911022127633,204816.252928,3.4196121395806025,472.16707204745524,Position(11)
26,1560,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t077.png,713432.2360319999,170095.5,1608.0600843429565,0.9786036262797407,0.8266052216733737,204816.252928,3.4832794069462643,476.54226869312777,Position(11)
27,1620,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t080.png,724379.3694719999,172705.5,1615.4326692819595,0.9807685755173432,0.8316456293345288,204816.252928,3.536727965268676,480.184458984793,Position(11)
28,1680,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t083.png,738790.9980159999,176141.5,1640.54536652565,0.9773123860833766,0.8224226552282783,204816.252928,3.607091661205766,484.93760267902724,Position(11)
29,1740,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t086.png,750667.169792,178973.0,1653.131153702736,0.9772122317379802,0.8229676449822473,204816.252928,3.6650761795543905,488.8197841519917,Position(11)
30,1800,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t089.png,764971.843584,182383.5,1670.3443548679352,0.9757145990595057,0.8214542528672105,204816.252928,3.7349176769331587,493.45526693412404,Position(11)
31,1860,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t092.png,775531.0039039999,184901.0,1697.4743005037308,0.9724875349757011,0.8063854969595056,204816.252928,3.7864719855832236,496.8492584121296,Position(11)
32,1920,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t095.png,787757.4000639999,187816.0,1697.900706768036,0.9749939003182218,0.8186869594821672,204816.252928,3.846166448230668,500.75040524677627,Position(11)
33,1980,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t098.png,802567.487488,191347.0,1712.586994767189,0.9744083311054247,0.8198345906454056,204816.252928,3.918475589777195,505.4356196362857,Position(11)
34,2040,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t101.png,814930.1985279999,194294.5,1740.8296358585358,0.9744812107381541,0.8056711788595061,204816.252928,3.978835599606815,509.31359567675156,Position(11)
35,2100,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t104.png,831174.73792,198167.5,1744.9717727899551,0.9750178356171123,0.8178346041098289,204816.252928,4.0581483453473135,514.3647890613794,Position(11)
36,2160,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(11)_t107.png,843174.641664,201028.5,1760.0844702720642,0.9760157499811865,0.8154558901606012,204816.252928,4.1167369757536045,518.064498128492,Position(11)
