Frame,Time_min,model_choice,used_thresh,review_mode,filename,Area_um2,Area_px,Perimeter_px,Solidity,Circularity,A0_um2,A_over_A0,EffectiveRadius_um,Series
10,600,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t032.png,446338.957312,106415.5,1275.6681724786758,0.975336024893109,0.8217492448460046,128196.80460799999,3.481669911171457,376.92718487975174,MD-Experiment-0004_Position(64)
11,660,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t035.png,471792.091136,112484.0,1309.2245181798935,0.9775139804382492,0.8246551130393629,128196.80460799999,3.6802172454972273,387.5255950668456,MD-Experiment-0004_Position(64)
12,720,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t038.png,490381.24646399997,116916.0,1336.052945971489,0.9746939388002651,0.8230694356767391,128196.80460799999,3.8252220713572935,395.08631809849004,MD-Experiment-0004_Position(64)
13,780,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t041.png,509029.122048,121362.0,1371.0235093832016,0.9721753828037698,0.81133980843866,128196.80460799999,3.970684944952478,402.5282622417136,MD-Experiment-0004_Position(64)
14,840,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t044.png,528920.6087679999,126104.5,1413.2072732448578,0.964514623998042,0.7934667284669759,128196.80460799999,4.125848615223544,410.31775342678424,MD-Experiment-0004_Position(64)
15,900,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t047.png,544009.6174079999,129702.0,1422.6214870214462,0.9760212508983095,0.8053372903325695,128196.80460799999,4.243550524301068,416.1293541677011,MD-Experiment-0004_Position(64)
16,960,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t050.png,558626.766848,133187.0,1433.7930606603622,0.974447521391284,0.8141393618180859,128196.80460799999,4.35757169264997,421.68284595725004,MD-Experiment-0004_Position(64)
17,1020,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t053.png,571538.9317119999,136265.5,1453.491544008255,0.9725053169471446,0.8105331077259083,128196.80460799999,4.458293117832779,426.5284191034075,MD-Experiment-0004_Position(64)
18,1080,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t056.png,586036.5434879999,139722.0,1485.793061375618,0.966874035527199,0.7953494880109437,128196.80460799999,4.571381831863763,431.904185505544,MD-Experiment-0004_Position(64)
19,1140,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t059.png,597373.7472,142425.0,1495.5920493602753,0.9688940288100137,0.8001470283049507,128196.80460799999,4.6598177624368144,436.06188721374923,MD-Experiment-0004_Position(64)
20,1200,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t062.png,610759.8684159999,145616.5,1514.7219915390015,0.9694097988502878,0.7975438871958666,128196.80460799999,4.76423628719593,440.92051914276334,MD-Experiment-0004_Position(64)
21,1260,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t065.png,618976.509952,147575.5,1536.1189614534378,0.9659726131409795,0.7859129180601068,128196.80460799999,4.82833025241702,443.8764945717008,MD-Experiment-0004_Position(64)
22,1320,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t068.png,630867.361792,150410.5,1548.4621094465256,0.9691335751702631,0.7882915178943353,128196.80460799999,4.921084918778321,448.11975869077656,MD-Experiment-0004_Position(64)
23,1380,saved,saved,reconstructed_from_saved_mask,MD-Experiment-0004_Position(64)_t071.png,641374.0933119999,152915.5,1558.1189593076706,0.9714317477963949,0.7915168212257624,128196.80460799999,5.003042745668995,451.8359377510543,MD-Experiment-0004_Position(64)
